epoch_ms,cpu_ticks,rss_kb
1790063001600,0,12520
1790063001708,3,37132
1790063001818,3,36624
1790063001926,3,36624
1790063002035,3,36624
1790063002143,4,39160
1790063002252,10,51856
1790063002362,17,57660
1790063002472,24,65480
1790063002582,30,78328
1790063002691,36,76616
1790063002801,42,73844
1790063002910,49,76356
1790063003019,56,75792
1790063003129,62,76408
1790063003238,68,74948
1790063003348,76,91772
1790063003459,83,92428
1790063003568,91,86788
1790063003676,100,79100
1790063003785,103,80360
1790063003895,109,86484
1790063004004,112,85320
1790063004113,113,76768
1790063004221,113,76736
1790063004328,113,74428
1790063004436,113,74428
1790063004545,113,74428
1790063004652,113,74428
1790063004761,113,74428
1790063004869,113,74428
1790063004977,113,74428
1790063005085,113,74428
1790063005194,113,74428
1790063005302,113,74428
1790063005410,113,74428
1790063005518,113,74428
1790063005627,113,74428
1790063005735,113,74432
1790063005844,113,74432
1790063005952,113,74432
1790063006060,113,74432
1790063006168,113,74432
1790063006276,113,74432
1790063006384,113,74432
1790063006492,113,74432
1790063006600,113,74428
1790063006709,115,74248
1790063006817,115,70772
1790063006925,115,70772
1790063007034,115,70776
1790063007143,119,74184
