epoch_ms,cpu_ticks,rss_kb
1790063029387,0,17292
1790063029496,5,52324
1790063029605,5,52324
1790063029714,5,52324
1790063029822,5,52324
1790063029931,5,54668
1790063030040,13,62088
1790063030150,20,65524
1790063030259,26,67652
1790063030368,34,73048
1790063030477,41,76900
1790063030586,47,77144
1790063030695,53,80616
1790063030804,60,80884
1790063030913,68,82352
1790063031022,74,82660
1790063031132,84,85948
1790063031241,94,95716
1790063031350,102,96064
1790063031459,113,96696
1790063031569,118,97476
1790063031677,124,100408
1790063031786,129,100708
1790063031895,131,100760
1790063032004,131,100760
1790063032113,131,100760
1790063032222,131,100760
1790063032331,131,100760
1790063032440,131,100760
1790063032548,131,100760
1790063032656,131,100760
1790063032764,131,100760
1790063032873,131,100760
1790063032981,131,100760
1790063033090,131,100760
1790063033198,131,100760
1790063033306,131,100760
1790063033414,131,100760
1790063033523,131,100760
1790063033631,131,100760
1790063033740,131,100760
1790063033848,131,100760
1790063033956,131,100760
1790063034065,131,100760
1790063034173,131,100760
1790063034282,131,100760
1790063034391,131,100764
1790063034500,131,100808
1790063034609,131,100808
1790063034717,131,100808
1790063034825,131,100808
1790063034934,132,100848
1790063035043,137,0
