epoch_ms,cpu_ticks,rss_kb
1790062995944,0,20120
1790062996053,17,97596
1790062996162,17,97596
1790062996270,17,97596
1790062996379,17,97596
1790062996489,17,98964
1790062996597,24,100912
1790062996706,32,103828
1790062996816,38,104552
1790062996925,45,106260
1790062997035,52,107364
1790062997144,59,108044
1790062997254,65,109500
1790062997363,73,109748
1790062997472,80,110148
1790062997581,86,110348
1790062997690,95,114188
1790062997799,105,120900
1790062997909,116,120676
1790062998017,125,123968
1790062998126,130,124004
1790062998235,136,124036
1790062998345,141,124052
1790062998453,141,124052
1790062998561,141,124052
1790062998669,141,124052
1790062998777,141,124052
1790062998886,141,124052
1790062998995,141,124052
1790062999104,141,124052
1790062999212,141,124052
1790062999321,141,124052
1790062999429,141,124052
1790062999538,141,124052
1790062999646,141,124052
1790062999755,141,124052
1790062999865,141,124052
1790062999974,141,124052
1790063000082,141,124052
1790063000191,141,124052
1790063000299,141,124052
1790063000407,141,124052
1790063000515,141,124052
1790063000624,141,124052
1790063000732,141,124052
1790063000840,141,124052
1790063000949,141,124060
1790063001058,141,124076
1790063001166,141,124076
1790063001274,141,124076
1790063001382,141,124076
1790063001492,144,124088
