epoch_ms,cpu_ticks,rss_kb
1790063018105,0,15864
1790063018214,8,56648
1790063018322,8,56648
1790063018430,8,56648
1790063018538,8,56648
1790063018646,8,58984
1790063018755,15,65348
1790063018864,22,69152
1790063018973,29,71020
1790063019082,35,76248
1790063019191,41,81564
1790063019300,48,82648
1790063019409,54,85016
1790063019517,60,85348
1790063019626,67,86064
1790063019735,73,86108
1790063019844,83,92088
1790063019955,90,102216
1790063020064,98,103256
1790063020173,108,103528
1790063020282,113,105252
1790063020391,119,105672
1790063020499,125,105872
1790063020607,125,105872
1790063020715,125,105872
1790063020823,125,105872
1790063020931,125,105872
1790063021040,125,105872
1790063021148,125,105872
1790063021256,125,105872
1790063021365,125,105872
1790063021473,125,105872
1790063021581,125,105872
1790063021688,125,105872
1790063021796,125,105872
1790063021904,125,105872
1790063022013,125,105872
1790063022121,125,105872
1790063022229,125,105872
1790063022337,125,105872
1790063022445,125,105872
1790063022553,125,105872
1790063022661,125,105872
1790063022770,125,105872
1790063022878,125,105872
1790063022986,125,105872
1790063023095,125,105872
1790063023203,125,105912
1790063023311,125,105912
1790063023420,125,105912
1790063023528,125,105916
1790063023636,126,105992
