epoch_ms,cpu_ticks,rss_kb
1790059713523,0,11252
1790059713632,3,42208
1790059713740,3,42072
1790059713849,3,42072
1790059713958,3,42072
1790059714067,3,44144
1790059714176,10,53960
1790059714286,20,59868
1790059714396,26,68892
1790059714506,32,71324
1790059714615,39,70612
1790059714725,48,76100
1790059714834,55,78988
1790059714943,64,91436
1790059715053,71,88932
1790059715162,79,93640
1790059715271,88,104012
1790059715381,98,104756
1790059715490,107,86860
1790059715600,111,87712
1790059715709,116,89236
1790059715818,119,87700
1790059715926,120,79112
1790059716035,120,79112
1790059716143,120,79068
1790059716252,120,79068
1790059716360,120,79068
1790059716468,120,79068
1790059716577,120,77852
1790059716685,120,77852
1790059716794,120,77852
1790059716902,120,77852
1790059717012,120,77852
1790059717120,120,77852
1790059717228,120,77852
1790059717336,120,77852
1790059717446,120,77852
1790059717554,120,77852
1790059717663,120,77852
1790059717771,120,77852
1790059717880,121,77852
1790059717989,121,77852
1790059718097,121,77748
1790059718206,121,75496
1790059718315,121,75496
1790059718423,121,75496
1790059718531,121,75484
1790059718640,121,75492
1790059718748,121,75492
1790059718858,121,75492
1790059718967,128,82544
1790059719077,137,83028
1790059719186,147,82176
1790059719296,157,84388
1790059719406,168,86328
1790059719515,180,86512
1790059719624,191,88356
1790059719733,200,88956
1790059719843,210,98676
1790059719953,221,101112
1790059720062,231,97768
1790059720172,242,98764
1790059720281,253,98888
1790059720390,264,100024
1790059720499,274,98992
1790059720608,284,99012
1790059720718,295,101704
1790059720828,308,103064
1790059720937,320,103224
1790059721048,332,117308
1790059721157,343,155748
1790059721267,354,161296
1790059721375,362,159240
1790059721485,370,132232
1790059721594,377,112116
