epoch_ms,cpu_ticks,rss_kb
1790059679721,0,20548
1790059679830,15,94768
1790059679939,16,97516
1790059680047,16,97516
1790059680156,16,97516
1790059680264,17,98816
1790059680373,23,100852
1790059680482,31,103092
1790059680591,38,103724
1790059680700,45,105232
1790059680810,52,107012
1790059680918,59,107924
1790059681027,66,109124
1790059681137,73,109300
1790059681248,79,109528
1790059681357,85,109728
1790059681467,93,114948
1790059681576,103,117768
1790059681685,111,117992
1790059681794,120,118172
1790059681902,126,118256
1790059682011,131,118468
1790059682120,137,118476
1790059682228,137,118476
1790059682336,137,118476
1790059682445,137,118476
1790059682553,137,118476
1790059682661,137,118476
1790059682770,137,118476
1790059682878,137,118476
1790059682987,137,118476
1790059683095,137,118476
1790059683203,137,118476
1790059683313,137,118476
1790059683422,137,118476
1790059683530,137,118476
1790059683639,137,118476
1790059683748,137,118476
1790059683857,137,118476
1790059683965,137,118476
1790059684074,137,118476
1790059684182,137,118476
1790059684291,137,118476
1790059684401,137,118476
1790059684510,137,118476
1790059684618,137,118476
1790059684727,137,118492
1790059684836,137,118496
1790059684945,137,118496
1790059685053,137,118496
1790059685162,138,118504
1790059685271,140,118628
1790059685379,148,116932
1790059685489,159,120436
1790059685598,170,120692
1790059685707,180,121724
1790059685818,192,122572
1790059685927,203,123528
1790059686038,215,124508
1790059686148,225,124888
1790059686257,234,125084
1790059686366,245,125352
1790059686477,257,127720
1790059686587,268,128212
1790059686697,279,128552
1790059686807,291,128932
1790059686919,303,129296
1790059687029,313,130048
1790059687138,324,129840
1790059687247,335,130072
1790059687357,345,130072
1790059687465,354,130072
1790059687575,364,130072
1790059687684,375,130336
1790059687793,387,151292
1790059687902,397,154888
1790059688011,408,156540
1790059688121,416,156540
1790059688230,426,156712
1790059688339,434,156880
