epoch_ms,cpu_ticks,rss_kb
1790059697017,0,11744
1790059697126,3,38000
1790059697234,3,37452
1790059697342,3,37452
1790059697451,3,37452
1790059697559,4,40196
1790059697669,11,52680
1790059697778,18,58788
1790059697888,24,65956
1790059697998,29,70992
1790059698107,35,70784
1790059698216,43,77280
1790059698326,48,76268
1790059698435,56,78488
1790059698545,62,78092
1790059698654,68,74512
1790059698763,76,93480
1790059698874,82,91848
1790059698983,91,84620
1790059699093,99,80128
1790059699202,104,77484
1790059699311,109,84056
1790059699420,112,83520
1790059699528,112,78564
1790059699637,113,73552
1790059699745,113,73552
1790059699854,113,73552
1790059699963,113,73552
1790059700073,113,73516
1790059700182,113,73516
1790059700290,113,73516
1790059700398,113,73052
1790059700507,113,73052
1790059700615,113,73052
1790059700723,113,73052
1790059700832,113,73052
1790059700941,113,73052
1790059701049,113,73052
1790059701159,113,73052
1790059701268,113,73052
1790059701376,113,73052
1790059701484,113,73052
1790059701592,113,73052
1790059701701,113,73052
1790059701810,113,73052
1790059701918,113,73052
1790059702027,114,73048
1790059702136,114,73060
1790059702244,114,73060
1790059702353,114,73060
1790059702462,114,73060
1790059702571,118,79676
1790059702680,125,78012
1790059702790,136,79232
1790059702899,145,82352
1790059703009,156,83320
1790059703119,166,83308
1790059703228,175,83524
1790059703337,185,84172
1790059703447,194,92180
1790059703556,205,96708
1790059703665,215,93132
1790059703774,223,92408
1790059703883,234,92412
1790059703992,243,90732
1790059704101,252,89808
1790059704211,263,92276
1790059704320,272,92396
1790059704429,281,93208
1790059704538,292,92044
1790059704648,302,99544
1790059704757,313,117936
1790059704868,323,152976
1790059704978,332,162144
1790059705087,340,161032
1790059705196,348,157700
1790059705306,356,145936
