epoch_ms,cpu_ticks,rss_kb
1790059730417,0,14384
1790059730526,4,52804
1790059730635,4,52804
1790059730743,4,52804
1790059730851,4,52804
1790059730960,5,54968
1790059731069,12,61820
1790059731179,19,66732
1790059731289,26,67148
1790059731398,32,72784
1790059731507,38,77072
1790059731616,45,78004
1790059731726,52,80576
1790059731836,58,80836
1790059731945,66,81600
1790059732054,72,81924
1790059732163,81,90988
1790059732272,91,98592
1790059732381,98,100172
1790059732491,108,100688
1790059732600,114,101200
1790059732710,119,101692
1790059732819,125,101936
1790059732927,125,101936
1790059733036,125,101936
1790059733145,125,101936
1790059733253,125,101936
1790059733362,125,101936
1790059733470,125,101936
1790059733578,125,101936
1790059733687,125,101936
1790059733795,125,101936
1790059733905,125,101936
1790059734013,125,101936
1790059734122,125,101936
1790059734230,125,101936
1790059734339,125,101936
1790059734447,125,101936
1790059734556,125,101936
1790059734665,125,101936
1790059734773,125,101936
1790059734882,125,101936
1790059734990,125,101936
1790059735099,125,101936
1790059735208,125,101936
1790059735316,125,101936
1790059735425,125,101940
1790059735534,125,101984
1790059735642,125,101984
1790059735751,125,101984
1790059735859,125,101984
1790059735968,128,102136
1790059736077,135,102872
1790059736187,146,104372
1790059736297,157,105784
1790059736406,170,106336
1790059736515,180,106616
1790059736624,193,111176
1790059736734,203,117860
1790059736843,213,118552
1790059736952,223,120108
1790059737062,233,120664
1790059737171,244,122700
1790059737280,255,122928
1790059737389,267,123604
1790059737498,277,123604
1790059737608,289,123916
1790059737717,301,135212
1790059737826,313,148476
1790059737935,326,149440
1790059738044,338,149828
1790059738153,348,152176
1790059738263,359,155488
1790059738372,370,155572
1790059738481,380,156276
1790059738590,390,156760
1790059738700,398,156964
1790059738809,406,157060
