epoch_ms,cpu_ticks,rss_kb
1790063161859,0,12792
1790063161967,2,41680
1790063162076,2,41616
1790063162184,2,41616
1790063162293,2,41616
1790063162402,3,43764
1790063162512,10,51596
1790063162621,19,57968
1790063162731,26,65720
1790063162840,33,78800
1790063162949,39,77920
1790063163058,48,76524
1790063163168,54,77324
1790063163277,64,90900
1790063163385,71,87472
1790063163495,79,80504
1790063163604,88,102860
1790063163713,97,102720
1790063163822,107,86036
1790063163931,111,86292
1790063164040,117,88048
1790063164149,121,89244
1790063164257,121,80576
1790063164366,121,80576
1790063164474,122,77156
1790063164582,122,77156
1790063164690,122,77156
1790063164799,122,77156
1790063164908,122,76996
1790063165016,123,73752
1790063165125,123,73752
1790063165233,123,73752
1790063165342,123,73752
1790063165450,123,73752
1790063165559,123,73752
1790063165668,123,73752
1790063165776,123,73752
1790063165884,123,73752
1790063165993,123,73752
1790063166102,123,73752
1790063166210,123,73752
1790063166319,123,73752
1790063166427,123,73752
1790063166536,123,73752
1790063166644,123,73752
1790063166752,123,73752
1790063166860,123,73760
1790063166969,123,73760
1790063167077,123,73760
1790063167186,123,73760
1790063167295,128,81632
1790063167404,137,83728
1790063167513,147,82308
1790063167623,157,84808
1790063167732,170,86540
1790063167842,180,85920
1790063167951,190,87784
1790063168060,200,90020
1790063168169,210,93924
1790063168279,220,97040
1790063168389,232,96816
1790063168499,242,95708
1790063168608,253,95276
1790063168717,264,96680
1790063168827,274,95156
1790063168937,284,94536
1790063169046,294,94540
1790063169158,309,98052
1790063169267,320,96280
1790063169376,329,98116
1790063169486,338,96616
