epoch_ms,cpu_ticks,rss_kb
1790063146178,0,13076
1790063146286,2,37880
1790063146395,2,37080
1790063146503,2,37080
1790063146612,2,37080
1790063146720,3,39936
1790063146830,10,52364
1790063146940,17,58148
1790063147050,23,63572
1790063147159,29,77848
1790063147268,34,78388
1790063147377,41,72848
1790063147487,47,75900
1790063147597,53,71680
1790063147705,60,78316
1790063147815,66,72544
1790063147924,74,88132
1790063148034,82,95556
1790063148143,89,89408
1790063148252,98,82200
1790063148361,102,80640
1790063148469,108,85188
1790063148578,112,84516
1790063148686,112,76836
1790063148794,112,76800
1790063148902,112,73812
1790063149011,112,73812
1790063149119,112,73812
1790063149227,112,73812
1790063149336,112,73812
1790063149445,112,73812
1790063149553,112,73812
1790063149662,112,73812
1790063149770,112,73812
1790063149878,112,73812
1790063149986,112,73812
1790063150095,112,73812
1790063150204,112,73812
1790063150312,112,73812
1790063150421,112,73816
1790063150529,112,73816
1790063150638,112,73816
1790063150746,112,73820
1790063150854,112,73816
1790063150963,112,73816
1790063151072,112,73816
1790063151181,112,73816
1790063151290,113,73628
1790063151399,113,70504
1790063151507,113,70504
1790063151616,113,70504
1790063151726,118,76924
1790063151838,123,79916
1790063151950,134,80112
1790063152060,145,77672
1790063152170,155,82008
1790063152280,164,83408
1790063152391,175,82848
1790063152501,184,84020
1790063152610,194,84616
1790063152720,205,91480
1790063152828,213,92328
1790063152937,223,89716
1790063153047,232,91312
1790063153156,242,90604
1790063153265,252,91716
1790063153373,262,92532
1790063153482,272,91580
1790063153592,281,91928
1790063153701,291,92452
1790063153810,301,93344
1790063153921,310,95096
1790063154030,318,92976
1790063154140,325,92440
