epoch_ms,cpu_ticks,rss_kb
1788976974952,0,11240
1788976975061,3,40028
1788976975169,3,39940
1788976975278,3,39940
1788976975386,3,39940
1788976975495,3,41992
1788976975604,11,56240
1788976975713,20,59856
1788976975822,27,60740
1788976975931,34,67948
1788976976040,42,71056
1788976976148,52,74908
1788976976258,61,96072
1788976976367,70,98120
1788976976476,78,92404
1788976976585,88,104032
1788976976694,96,94828
1788976976803,103,99536
1788976976911,113,102160
1788976977020,124,100824
1788976977128,135,102288
1788976977236,140,101252
