epoch_ms,cpu_ticks,rss_kb
1790404098575,0,14300
1790404098684,5,52936
1790404098793,5,52936
1790404098902,5,52936
1790404099011,5,52936
1790404099120,5,55016
1790404099229,13,61820
1790404099340,19,67040
1790404099449,26,67508
1790404099559,33,72340
1790404099669,41,77260
1790404099778,46,77564
1790404099887,53,79412
1790404099996,59,79944
1790404100106,66,81544
1790404100215,74,84760
1790404100324,79,85064
1790404100433,87,85452
1790404100542,97,98328
1790404100653,106,107784
1790404100763,115,108572
1790404100873,126,94772
1790404100983,132,95072
1790404101092,137,95136
1790404101201,143,95328
1790404101311,143,95328
1790404101420,143,95328
1790404101529,143,95328
1790404101638,143,95328
1790404101748,143,95328
1790404101856,143,95328
1790404101965,143,95328
1790404102074,143,95328
1790404102183,143,95328
1790404102292,143,95328
1790404102401,143,95328
1790404102511,143,95328
1790404102620,143,95328
1790404102730,143,95328
1790404102838,143,95328
1790404102948,143,95328
1790404103057,143,95328
1790404103165,143,95328
1790404103274,143,95328
1790404103382,143,95328
1790404103491,143,95328
1790404103601,143,95328
1790404103710,143,95328
1790404103819,143,95364
1790404103928,143,95372
1790404104037,143,95372
1790404104145,143,95372
1790404104254,143,95372
1790404104363,147,95456
1790404104472,155,95548
1790404104582,166,95696
1790404104692,176,107876
1790404104801,187,111888
1790404104910,198,111060
1790404105020,209,111148
1790404105130,221,111552
1790404105240,230,111620
1790404105350,240,112032
1790404105460,250,112948
1790404105569,260,114464
1790404105679,273,115388
1790404105789,282,115416
1790404105898,294,116016
1790404106007,306,124864
1790404106117,317,137344
1790404106226,331,138324
1790404106336,342,140256
1790404106446,352,142212
1790404106556,365,144408
1790404106666,375,144604
1790404106775,386,144608
1790404106885,396,144836
1790404106994,405,145048
1790404107104,416,145496
1790404107214,427,145556
1790404107324,437,145796
1790404107433,450,146372
1790404107543,459,149044
1790404107653,470,151212
1790404107762,481,151608
1790404107872,489,151820
1790404107982,496,151856
1790404108091,504,168372
1790404108200,514,162244
1790404108309,525,168384
1790404108419,536,168388
1790404108528,544,152008
