epoch_ms,cpu_ticks,rss_kb
1790404077770,0,11424
1790404077879,2,29924
1790404077989,7,49228
1790404078097,8,52884
1790404078206,8,52884
1790404078316,8,55072
1790404078426,16,60804
1790404078536,22,65468
1790404078646,28,66200
1790404078755,34,70800
1790404078865,41,77884
1790404078974,47,78208
1790404079084,54,79324
1790404079193,59,79504
1790404079303,64,81268
1790404079412,71,83232
1790404079522,77,83500
1790404079632,83,83560
1790404079740,91,84260
1790404079850,100,91400
1790404079961,107,96752
1790404080070,116,100820
1790404080179,125,87432
1790404080290,132,89700
1790404080399,136,89972
1790404080508,142,90552
1790404080617,144,90716
1790404080727,144,90716
1790404080835,144,90716
1790404080944,144,90716
1790404081053,144,90716
1790404081162,144,90716
1790404081271,144,90716
1790404081381,144,90716
1790404081489,144,90716
1790404081598,144,90716
1790404081707,144,90716
1790404081816,144,90716
1790404081925,144,90716
1790404082034,144,90716
1790404082143,144,90716
1790404082251,144,90716
1790404082360,144,90716
1790404082469,144,90716
1790404082578,144,90716
1790404082686,144,90716
1790404082795,144,90716
1790404082904,144,90716
1790404083013,144,90724
1790404083122,144,90724
1790404083231,144,90776
1790404083340,144,90776
1790404083449,144,90776
1790404083557,144,90776
1790404083667,145,90812
1790404083776,151,90996
1790404083883,159,91540
1790404083994,168,93628
1790404084103,178,95888
1790404084213,187,97804
1790404084322,198,98172
1790404084431,208,101192
1790404084541,218,108588
1790404084650,228,108804
1790404084760,238,108892
1790404084870,247,109620
1790404084980,257,110908
1790404085089,267,113016
1790404085198,277,113900
1790404085308,287,114344
1790404085417,297,114868
1790404085526,307,114820
1790404085636,317,124476
1790404085748,326,135044
1790404085858,337,136884
1790404085967,348,138312
1790404086077,357,140276
1790404086186,367,141976
1790404086296,377,142220
1790404086405,387,142240
1790404086514,396,142468
1790404086624,407,142472
1790404086733,417,143144
1790404086841,427,143180
1790404086950,437,143900
1790404087060,447,143204
1790404087169,458,146040
1790404087279,468,149528
1790404087388,477,149676
1790404087497,487,150256
1790404087607,494,150464
1790404087717,501,150484
1790404087826,508,166904
1790404087935,519,150520
1790404088045,530,166928
1790404088154,540,166932
1790404088263,548,150544
