epoch_ms,cpu_ticks,rss_kb
1790063085339,0,13088
1790063085449,2,41880
1790063085558,2,41608
1790063085668,2,41608
1790063085777,2,41608
1790063085886,3,43804
1790063085995,11,53900
1790063086104,20,59700
1790063086213,26,70684
1790063086323,33,82276
1790063086432,40,78184
1790063086541,49,76112
1790063086650,56,78808
1790063086759,65,94784
1790063086868,73,86116
1790063086978,82,93344
1790063087087,92,99376
1790063087196,103,93284
1790063087307,111,94492
1790063087416,115,95100
1790063087525,120,96924
1790063087634,123,88880
1790063087742,123,84700
1790063087850,124,77044
1790063087958,124,77044
1790063088067,124,77044
1790063088175,124,77044
1790063088283,124,77044
1790063088392,124,77044
1790063088501,124,77044
1790063088609,124,77044
1790063088717,124,77044
1790063088825,124,77044
1790063088934,124,77044
1790063089043,124,77044
1790063089151,124,77044
1790063089260,124,77044
1790063089369,124,77044
1790063089477,124,77044
1790063089585,124,77044
1790063089694,124,77044
1790063089802,124,77044
1790063089910,124,77044
1790063090019,124,77044
1790063090128,124,77044
1790063090236,125,77056
1790063090345,125,77048
1790063090454,125,77056
1790063090562,125,77056
1790063090671,126,78248
1790063090782,131,85412
1790063090891,141,87288
1790063091000,151,85644
1790063091109,161,88132
1790063091219,174,87884
1790063091331,184,87444
1790063091441,195,89740
1790063091551,205,94368
1790063091662,214,95320
1790063091771,225,99444
1790063091880,233,96176
1790063091990,244,96852
1790063092099,254,97864
1790063092208,265,99572
1790063092317,277,99048
1790063092426,287,94300
1790063092534,298,94112
1790063092643,310,94788
1790063092752,321,95656
1790063092862,331,95364
