epoch_ms,cpu_ticks,rss_kb
1790063101053,0,17180
1790063101162,4,52264
1790063101270,4,52264
1790063101379,4,52264
1790063101488,4,52264
1790063101596,5,54656
1790063101705,11,62000
1790063101814,19,66336
1790063101923,26,66968
1790063102033,32,72200
1790063102143,39,76800
1790063102252,46,77044
1790063102361,54,79840
1790063102470,60,80512
1790063102578,67,81120
1790063102688,75,81584
1790063102796,81,81628
1790063102906,91,89536
1790063103015,99,93892
1790063103124,109,94276
1790063103234,116,96396
1790063103343,122,99108
1790063103452,128,99660
1790063103561,130,99776
1790063103670,130,99776
1790063103778,130,99776
1790063103887,130,99776
1790063103995,130,99776
1790063104104,130,99776
1790063104213,130,99776
1790063104322,130,99776
1790063104431,130,99776
1790063104540,130,99776
1790063104649,130,99776
1790063104757,130,99776
1790063104866,130,99776
1790063104974,130,99776
1790063105083,130,99776
1790063105192,130,99776
1790063105300,130,99776
1790063105408,130,99776
1790063105516,130,99776
1790063105624,130,99776
1790063105732,130,99776
1790063105841,130,99776
1790063105950,130,99776
1790063106058,130,99776
1790063106167,130,99828
1790063106276,130,99828
1790063106384,130,99828
1790063106493,130,99828
1790063106602,130,99836
1790063106711,137,99592
1790063106820,146,99780
1790063106929,157,100372
1790063107038,168,102164
1790063107147,180,103956
1790063107256,190,104232
1790063107365,202,108724
1790063107475,213,115316
1790063107584,223,116808
1790063107693,234,118004
1790063107802,245,118736
1790063107911,256,119148
1790063108020,267,119864
1790063108129,277,122392
1790063108238,288,130044
1790063108349,302,140516
1790063108458,312,148936
1790063108567,325,149080
1790063108676,337,149428
1790063108785,348,149100
1790063108894,357,149220
